,answer,n_tries,last_n_choices,won,difficulty_level
2103,fosse,4.86,1.59,0.93,medium
5857,toxic,4.86,1.52,0.98,medium
1094,clots,4.86,2.62,0.91,medium
114,alack,4.86,2.23,0.97,medium
82,agape,4.86,1.41,0.93,medium
2504,haley,4.86,2.67,0.94,medium
4033,ozone,4.86,1.88,1.0,medium
4445,pyrex,4.86,1.38,0.98,medium
3166,leary,4.86,1.68,0.95,medium
4691,roams,4.86,1.52,0.92,medium
2854,jaime,4.86,1.48,0.93,medium
3951,oiled,4.86,2.59,0.85,medium
841,cacao,4.86,1.92,0.96,medium
922,caste,4.86,2.22,0.83,medium
4458,quash,4.86,1.79,0.93,medium
4483,quits,4.86,4.08,0.92,medium
1069,clefs,4.86,1.41,0.96,medium
5179,slims,4.86,1.45,0.97,medium
2218,gasps,4.86,76.9,0.94,medium
4628,rewed,4.86,1.41,0.94,medium
1680,dyers,4.86,1.82,0.93,medium
3114,lanny,4.86,2.08,0.94,medium
2112,frack,4.86,1.27,0.93,medium
4765,ruder,4.86,1.95,0.93,medium
6279,whams,4.86,4.09,0.91,medium
496,benet,4.87,3.6,0.96,medium
1871,faced,4.87,8.16,0.84,medium
1957,fiats,4.87,1.61,0.95,medium
1935,fella,4.87,2.08,0.94,medium
5033,shier,4.87,1.71,0.9,medium
6285,whelk,4.87,1.46,0.96,medium
6441,yarns,4.87,4.76,0.9,medium
4833,salts,4.87,3.55,0.93,medium
4954,seine,4.87,1.99,0.96,medium
2185,gable,4.87,5.7,0.85,medium
686,bowel,4.87,1.74,0.93,medium
5806,togas,4.87,1.69,0.91,medium
5306,soupy,4.87,1.98,0.92,medium
5280,solis,4.87,1.5,0.89,medium
5235,snark,4.87,2.83,0.92,medium
4066,panda,4.87,1.92,0.97,medium
902,carey,4.87,2.44,0.9,medium
4472,quilt,4.87,1.81,0.96,medium
1250,creel,4.87,1.27,0.94,medium
1079,clink,4.87,1.28,0.96,medium
727,breve,4.87,1.41,1.0,medium
4254,plaza,4.87,1.52,0.98,medium
6086,vegas,4.87,1.45,0.94,medium
2188,gaffe,4.87,1.4,0.97,medium
1364,dares,4.87,71.76,0.81,medium
2418,grips,4.87,1.93,0.95,medium
5931,tubed,4.87,1.59,0.94,medium
3088,lacks,4.87,3.67,0.88,medium
3235,lille,4.87,5.03,0.99,medium
3243,limey,4.87,1.68,0.97,medium
1333,czars,4.87,1.41,0.96,medium
5512,sulks,4.87,6.36,0.92,medium
3614,mingy,4.87,1.88,0.94,medium
2529,harry,4.87,5.35,0.88,medium
1558,dorky,4.87,1.66,0.95,medium
1524,dodgy,4.87,2.15,0.96,medium
4688,rizal,4.87,1.71,0.96,medium
5109,sings,4.87,8.32,0.88,medium
3341,louse,4.87,1.9,0.84,medium
6461,yodel,4.87,66.75,0.94,medium
248,areas,4.87,2.73,0.9,medium
6465,yokel,4.88,1.84,0.92,medium
3401,lyres,4.88,2.62,0.93,medium
4309,poohs,4.88,1.83,0.88,medium
2364,gorey,4.88,1.87,0.97,medium
2722,humus,4.88,2.38,0.96,medium
5763,tiffs,4.88,1.68,0.93,medium
4363,prigs,4.88,1.69,0.97,medium
5610,tamed,4.88,3.37,0.87,medium
4161,perez,4.88,2.38,0.98,medium
636,boise,4.88,1.47,0.93,medium
2465,guppy,4.88,1.8,0.96,medium
2462,gungy,4.88,5.58,0.92,medium
5451,stine,4.88,1.1,0.9,medium
4508,rails,4.88,5.12,0.8,medium
5254,snots,4.88,1.77,0.94,medium
2965,kapok,4.88,1.38,0.91,medium
4605,renee,4.88,3.28,0.94,medium
2939,juana,4.88,2.15,0.97,medium
3174,leeks,4.88,2.63,0.92,medium
489,bells,4.88,8.81,0.89,medium
5908,troth,4.88,1.53,0.94,medium
3688,moray,4.88,1.46,0.98,medium
4489,quran,4.88,1.76,0.98,medium
5289,sonja,4.88,1.65,0.97,medium
3284,loans,4.88,1.48,0.94,medium
3295,locus,4.88,1.55,0.93,medium
4057,paleo,4.88,1.65,0.91,medium
6359,wodge,4.88,1.75,0.89,medium
6360,woken,4.88,3.21,0.96,medium
346,axons,4.88,3.34,0.92,medium
4009,ousts,4.89,1.38,0.9,medium
3447,maned,4.89,4.7,0.88,medium
3325,lopez,4.89,1.6,0.96,medium
5361,spitz,4.89,1.51,0.97,medium
2246,gelds,4.89,8.51,0.87,medium
6487,zelig,4.89,2.31,0.94,medium
4422,pupal,4.89,1.81,0.92,medium
99,aides,4.89,3.54,0.83,medium
3852,nippy,4.89,6.04,0.91,medium
3586,middy,4.89,1.58,0.95,medium
6164,voile,4.89,1.85,0.91,medium
6269,wench,4.89,1.56,0.94,medium
5246,snits,4.89,1.94,0.91,medium
5851,tours,4.89,1.89,0.84,medium
630,boggy,4.89,3.69,0.94,medium
2856,jamar,4.89,1.86,0.97,medium
1147,colts,4.89,3.59,0.84,medium
3696,moses,4.89,13.08,0.86,medium
5204,slurs,4.89,2.44,0.96,medium
1431,delis,4.89,3.36,0.88,medium
1744,elide,4.89,1.4,0.98,medium
3378,lupus,4.89,1.27,0.89,medium
3858,nixed,4.89,1.31,0.91,medium
3113,lanky,4.89,1.77,0.97,medium
2886,jenny,4.89,69.55,0.93,medium
1037,cindy,4.89,2.16,0.93,medium
5637,taros,4.89,2.63,0.93,medium
881,canon,4.89,1.97,0.95,medium
5677,telly,4.89,2.05,0.87,medium
3215,libby,4.89,1.7,0.89,medium
629,bogey,4.89,1.56,0.95,medium
942,cedes,4.9,1.89,0.91,medium
5094,silks,4.9,2.42,0.93,medium
3546,melee,4.9,1.82,0.96,medium
3831,nexis,4.9,1.82,0.95,medium
6007,umped,4.9,1.47,0.85,medium
5319,spams,4.9,2.52,0.95,medium
3619,minos,4.9,2.24,0.86,medium
4882,scald,4.9,1.93,0.83,medium
5068,shrew,4.9,1.31,0.97,medium
1751,ellie,4.9,1.77,0.97,medium
4989,shack,4.9,1.6,0.93,medium
3475,mario,4.9,1.88,0.94,medium
5046,shits,4.9,4.3,0.87,medium
1795,epees,4.9,1.93,0.93,medium
4782,runts,4.9,1.8,0.91,medium
1177,coors,4.9,1.45,0.93,medium
2235,gawps,4.9,8.59,0.92,medium
2612,highs,4.9,1.59,0.93,medium
1003,chins,4.9,1.69,0.96,medium
485,belem,4.9,2.61,0.96,medium
1339,dagos,4.9,2.16,0.9,medium
2380,grads,4.9,1.76,0.91,medium
2862,janet,4.9,1.54,0.94,medium
2857,jambs,4.9,2.2,0.96,medium
1143,colic,4.9,3.4,0.99,medium
1397,debby,4.9,5.15,0.96,medium
724,brent,4.9,1.42,0.98,medium
890,capet,4.9,1.84,0.95,medium
907,carly,4.9,2.05,0.93,medium
2118,franz,4.91,1.72,0.97,medium
2175,furry,4.91,1.65,0.94,medium
5784,tinny,4.91,2.15,0.85,medium
2314,gloss,4.91,3.36,0.94,medium
4220,pinup,4.91,1.41,0.93,medium
6189,wafts,4.91,3.2,0.95,medium
2366,gorky,4.91,1.99,0.92,medium
2629,hippy,4.91,2.41,0.9,medium
2936,jowly,4.91,1.75,0.91,medium
6194,waifs,4.91,1.54,0.97,medium
6093,velma,4.91,3.74,0.94,medium
412,barth,4.91,1.76,0.94,medium
3266,lisps,4.91,2.96,0.92,medium
2125,freer,4.91,3.2,0.97,medium
3381,lures,4.91,1.98,0.95,medium
5350,spiky,4.91,1.89,0.95,medium
5271,sofas,4.91,2.55,0.93,medium
3612,miner,4.91,3.27,0.93,medium
5369,spoof,4.91,2.41,0.96,medium
1950,feted,4.91,1.59,0.95,medium
1661,duper,4.91,2.62,0.9,medium
5864,tracy,4.91,1.42,1.0,medium
835,cabal,4.91,1.37,0.95,medium
4733,roses,4.91,8.1,0.89,medium
5609,talus,4.91,1.42,0.91,medium
3269,liter,4.91,2.42,0.86,medium
6503,zonal,4.91,1.78,0.95,medium
6450,yeast,4.91,2.12,0.93,medium
528,biddy,4.91,1.46,0.92,medium
978,chefs,4.91,3.02,0.9,medium
4101,patel,4.91,1.34,0.9,medium
3060,koans,4.91,2.67,0.89,medium
4301,ponce,4.91,1.64,0.91,medium
5659,taxis,4.91,1.61,0.89,medium
4153,peons,4.91,1.78,0.95,medium
2745,hypes,4.91,1.6,0.9,medium
1080,clint,4.91,1.34,0.95,medium
5936,tufts,4.91,4.57,0.91,medium
2420,grits,4.91,3.18,0.9,medium
5439,stent,4.92,1.47,0.96,medium
4941,seder,4.92,2.58,0.85,medium
3583,micky,4.92,3.89,0.87,medium
4237,pizza,4.92,1.7,0.96,medium
5636,tarns,4.92,10.14,0.86,medium
6402,writs,4.92,1.67,0.92,medium
1199,costs,4.92,5.49,0.92,medium
5191,slops,4.92,1.91,0.94,medium
1506,disks,4.92,1.66,0.93,medium
3702,motet,4.92,1.63,0.99,medium
1450,desks,4.92,1.7,0.92,medium
3692,morns,4.92,1.41,0.93,medium
949,ceres,4.92,4.14,0.89,medium
5343,spics,4.92,1.68,0.93,medium
5067,shrek,4.92,2.01,0.91,medium
6227,warty,4.92,2.31,0.92,medium
4126,peals,4.92,4.79,0.87,medium
4477,quips,4.92,2.03,0.97,medium
2497,hajji,4.92,5.49,0.95,medium
6508,zorro,4.92,1.72,0.98,medium
2915,joeys,4.92,1.4,0.97,medium
2963,kafka,4.92,1.67,0.94,medium
1317,curry,4.92,1.68,0.95,medium
3651,modes,4.92,19.75,0.85,medium
3234,lilia,4.92,1.93,0.98,medium
6100,venus,4.92,4.53,0.89,medium
1759,elver,4.93,2.42,0.93,medium
1814,erode,4.93,1.68,0.87,medium
1629,dryer,4.93,2.15,0.9,medium
1412,deeds,4.93,11.47,0.85,medium
3540,megos,4.93,2.37,0.85,medium
1768,ember,4.93,2.2,0.9,medium
1877,fades,4.93,9.36,0.84,medium
385,bally,4.93,6.18,0.9,medium
460,becky,4.93,1.61,0.92,medium
6130,viler,4.93,1.71,0.9,medium
2883,jelly,4.93,70.42,0.91,medium
4468,quids,4.93,1.86,0.96,medium
2198,gamay,4.93,2.38,0.93,medium
2756,icing,4.93,1.92,0.81,medium
6121,vices,4.93,6.68,0.83,medium
6134,vince,4.93,1.69,0.91,medium
547,binge,4.93,1.4,0.98,medium
4450,quads,4.93,2.42,0.91,medium
2969,karen,4.93,2.15,0.9,medium
5911,trove,4.93,1.44,0.97,medium
3332,lorry,4.93,1.36,0.91,medium
488,belle,4.93,1.55,0.96,medium
1007,chive,4.93,1.81,0.93,medium
4982,seuss,4.93,1.53,0.9,medium
3177,lefts,4.93,2.19,0.85,medium
6172,voted,4.93,2.34,0.91,medium
1155,comfy,4.93,1.84,0.93,medium
3860,nixon,4.93,1.46,0.98,medium
5494,stunk,4.93,1.6,0.93,medium
2133,fried,4.94,2.51,0.88,medium
2122,freak,4.94,3.47,0.93,medium
3474,marin,4.94,1.65,0.94,medium
3742,murks,4.94,1.92,0.89,medium
572,blase,4.94,1.8,0.84,medium
4563,reaps,4.94,1.68,0.92,medium
4524,randy,4.94,2.52,0.87,medium
2216,garza,4.94,3.05,0.96,medium
4263,plods,4.94,2.34,0.86,medium
101,ailed,4.94,2.55,0.83,medium
6449,years,4.94,11.98,0.8,medium
5240,snell,4.94,4.35,0.89,medium
3211,lexis,4.94,2.17,0.96,medium
1168,conic,4.94,2.34,0.92,medium
5353,spins,4.94,2.25,0.95,medium
5476,stows,4.94,1.79,0.9,medium
1008,chivy,4.94,1.63,0.93,medium
3331,lorre,4.94,1.71,0.95,medium
522,bevvy,4.94,1.97,0.9,medium
3720,moxie,4.94,2.08,0.96,medium
4695,robby,4.94,1.45,0.96,medium
6069,valve,4.95,1.44,0.94,medium
6293,whigs,4.95,1.56,0.93,medium
5535,swain,4.95,1.89,0.97,medium
5538,swank,4.95,1.75,0.99,medium
3187,lemme,4.95,2.16,0.95,medium
6144,visas,4.95,2.02,0.94,medium
6248,weber,4.95,1.6,0.93,medium
2144,fromm,4.95,1.7,0.92,medium
4674,riser,4.95,1.32,0.91,medium
2511,hammy,4.95,1.46,0.92,medium
5564,swiss,4.95,2.67,0.97,medium
5547,swazi,4.95,1.65,0.95,medium
1150,combs,4.95,2.85,0.85,medium
4473,quine,4.95,1.51,0.93,medium
642,bombs,4.95,3.37,0.93,medium
4275,plumy,4.95,1.23,0.94,medium
5386,spunk,4.95,1.33,0.89,medium
1724,effie,4.95,1.79,0.96,medium
6095,venal,4.95,1.5,0.95,medium
5034,shies,4.95,1.45,0.92,medium
3844,nikon,4.95,1.85,0.96,medium
1549,dooms,4.96,1.52,0.91,medium
1890,falls,4.96,6.36,0.85,medium
634,boils,4.96,3.61,0.89,medium
1609,drill,4.96,1.96,0.89,medium
5885,trews,4.96,3.69,0.86,medium
3064,kongo,4.96,1.93,0.91,medium
3647,mocks,4.96,8.86,0.86,medium
3185,lelia,4.96,2.81,0.93,medium
1082,clits,4.96,1.75,0.89,medium
5355,spiny,4.96,1.47,0.96,medium
2361,gored,4.96,4.32,0.89,medium
4406,puked,4.96,1.58,0.88,medium
4099,pasty,4.96,1.53,0.93,medium
2221,gates,4.96,9.25,0.82,medium
5941,tummy,4.96,2.0,0.85,medium
2424,groks,4.96,1.24,0.91,medium
1189,corey,4.96,1.9,0.93,medium
4640,riced,4.96,3.1,0.85,medium
3494,mates,4.96,11.0,0.88,medium
2564,hears,4.96,7.13,0.82,medium
4714,rolex,4.96,1.57,0.93,medium
1648,dully,4.96,2.28,0.91,medium
5133,skids,4.96,1.65,0.93,medium
6212,wanda,4.96,1.56,0.94,medium
2104,fouls,4.96,1.57,0.92,medium
3516,mazda,4.96,1.46,0.93,medium
1963,fiefs,4.96,1.83,0.92,medium
5127,sizer,4.96,1.89,0.91,medium
5252,snore,4.96,1.36,0.87,medium
104,aired,4.96,2.15,0.83,medium
2714,hulas,4.96,1.38,0.92,medium
5374,spore,4.97,1.39,0.86,medium
2458,gulps,4.97,2.24,0.9,medium
3159,leaks,4.97,2.51,0.93,medium
4039,paces,4.97,11.86,0.85,medium
2715,hulks,4.97,1.66,0.88,medium
2463,gunky,4.97,2.19,0.89,medium
1368,darns,4.97,1.56,0.81,medium
2278,gimps,4.97,2.15,0.98,medium
1572,doves,4.97,7.86,0.84,medium
1559,dorms,4.97,1.71,0.91,medium
3797,natty,4.97,1.81,0.88,medium
3440,mamba,4.97,1.39,0.97,medium
3421,magoo,4.97,1.76,0.95,medium
4914,scows,4.97,1.47,0.94,medium
3320,loopy,4.97,2.02,0.84,medium
1998,firth,4.97,1.15,0.94,medium
4112,paved,4.97,9.59,0.84,medium
5184,slits,4.97,2.09,0.89,medium
783,bulks,4.97,2.14,0.94,medium
2330,goals,4.97,1.93,0.86,medium
2543,havel,4.97,1.77,0.89,medium
4198,piggy,4.97,2.25,0.89,medium
3716,moves,4.97,75.85,0.86,medium
1252,crees,4.98,2.28,0.92,medium
4853,saris,4.98,1.93,0.87,medium
3471,margo,4.98,1.94,0.92,medium
84,agave,4.98,1.43,0.97,medium
604,blots,4.98,1.98,0.88,medium
633,bogus,4.98,2.77,0.88,medium
3551,memos,4.98,3.19,0.88,medium
3209,lewis,4.98,2.13,0.83,medium
4088,parky,4.98,2.3,0.95,medium
5261,soaks,4.98,2.4,0.92,medium
6265,wells,4.98,7.39,0.86,medium
4504,raged,4.98,3.25,0.8,medium
465,beefy,4.98,1.8,0.91,medium
4236,pixie,4.98,1.74,0.96,medium
3140,lauds,4.98,1.53,0.88,medium
3155,leach,4.98,1.65,0.93,medium
2225,gauge,4.98,1.7,0.92,medium
5309,souse,4.98,1.94,0.89,medium
692,boxen,4.98,2.76,0.93,medium
5409,stake,4.98,3.86,0.84,medium
6321,wikis,4.98,2.07,0.91,medium
2554,hazel,4.98,3.65,0.95,medium
5077,shyer,4.98,1.41,0.92,medium
3461,manta,4.98,1.44,0.95,medium
1173,cooks,4.98,3.98,0.87,medium
5173,slews,4.98,1.65,0.91,medium
2933,joule,4.98,1.83,0.95,medium
1158,compo,4.98,2.3,0.93,medium
3879,noose,4.99,1.25,0.93,medium
3610,mindy,4.99,2.7,0.89,medium
2078,foley,4.99,2.36,0.91,medium
3549,melva,4.99,2.1,0.91,medium
1081,clips,4.99,3.95,0.91,medium
4333,potty,4.99,1.55,0.95,medium
4538,rasps,4.99,1.71,0.95,medium
2161,fuggy,4.99,3.47,0.91,medium
3882,norms,4.99,1.55,0.89,medium
1006,chits,4.99,1.72,0.89,medium
2508,halts,4.99,1.68,0.89,medium
700,brads,4.99,1.61,0.9,medium
2989,keens,4.99,1.9,0.9,medium
2747,iambi,4.99,1.91,0.94,medium
3414,madge,4.99,2.53,0.9,medium
2010,flack,4.99,1.68,0.92,medium
2368,gorse,4.99,2.15,0.9,medium
1148,comas,4.99,2.74,0.93,medium
2961,kaaba,4.99,1.69,0.92,medium
3433,malay,4.99,1.47,0.94,medium
985,chews,4.99,2.02,0.9,medium
3329,loris,4.99,1.51,0.8,medium
3282,loafs,4.99,1.41,0.91,medium
4211,pines,5.0,7.42,0.83,medium
5642,tarts,5.0,8.71,0.83,medium
3482,marta,5.0,1.76,0.95,medium
3484,marty,5.0,2.03,0.96,medium
6333,wimps,5.0,1.99,0.95,medium
1944,ferns,5.0,1.68,0.85,medium
1698,eater,5.0,8.2,0.82,medium
521,bevel,5.0,1.81,0.94,medium
5444,stews,5.0,1.78,0.92,medium
648,bongo,5.0,1.69,1.0,medium
438,bawds,5.0,1.64,0.93,medium
2083,fonda,5.0,2.26,0.88,medium
116,alana,5.0,1.67,0.95,medium
455,beats,5.0,5.72,0.8,medium
589,blink,5.0,1.79,0.88,medium
4193,picky,5.0,2.17,0.89,medium
5206,sluts,5.0,1.68,0.91,medium
7,abbes,5.0,2.22,0.9,medium
4449,quack,5.0,2.58,0.96,medium
3571,metes,5.01,1.9,0.89,medium
5912,trows,5.01,1.71,0.93,medium
6182,wacky,5.01,2.92,0.87,medium
666,booze,5.01,2.32,0.96,medium
5821,toner,5.01,1.75,0.87,medium
4373,probe,5.01,1.75,0.89,medium
3760,myles,5.01,3.49,0.95,medium
5932,tuber,5.01,2.31,0.89,medium
6135,vines,5.01,10.54,0.8,medium
3128,laser,5.01,1.66,0.86,medium
3144,laval,5.01,2.09,0.95,medium
831,byres,5.01,2.95,0.91,medium
4322,porky,5.01,2.48,0.92,medium
3503,maven,5.01,1.6,0.94,medium
4118,payee,5.01,1.66,0.95,medium
2038,flips,5.01,1.83,0.94,medium
2593,hench,5.01,2.81,0.95,medium
1656,dungs,5.01,1.9,0.92,medium
3003,keyed,5.01,3.19,0.85,medium
4355,preys,5.02,2.1,0.87,medium
3933,ocker,5.02,2.08,0.85,medium
3176,leery,5.02,1.51,0.89,medium
5305,soups,5.02,2.07,0.91,medium
1321,cushy,5.02,1.87,0.82,medium
3249,lindy,5.02,1.6,0.87,medium
4300,pommy,5.02,3.03,0.89,medium
4568,rebus,5.02,1.91,0.92,medium
3437,malts,5.02,1.69,0.9,medium
6440,yaren,5.02,1.55,0.92,medium
1229,cramp,5.02,1.6,0.88,medium
3334,loses,5.02,7.7,0.88,medium
1973,filed,5.02,3.2,0.86,medium
468,beery,5.02,1.66,0.89,medium
372,baits,5.02,1.75,0.91,medium
453,bears,5.02,15.99,0.77,medium
3615,minim,5.02,2.17,0.92,medium
1077,cline,5.02,1.85,0.93,medium
4723,roods,5.02,1.76,0.84,medium
5648,tasty,5.02,1.79,0.91,medium
2135,frigs,5.02,1.84,0.94,medium
1607,dries,5.02,1.85,0.84,medium
1657,dunks,5.02,1.84,0.89,medium
5769,tiles,5.02,3.42,0.82,medium
4115,pawls,5.02,1.42,0.93,medium
184,amman,5.02,1.93,0.95,medium
1767,embed,5.03,2.68,0.86,medium
4794,ryder,5.03,3.03,0.92,medium
5340,spews,5.03,1.77,0.9,medium
651,bonny,5.03,2.74,0.93,medium
2058,fluff,5.03,1.18,0.97,medium
1208,coven,5.03,1.76,0.93,medium
2084,fonts,5.03,1.78,0.91,medium
5768,tiler,5.03,2.15,0.87,medium
3988,orate,5.03,1.42,0.82,medium
3237,lilos,5.03,2.46,0.89,medium
1392,deans,5.03,2.03,0.87,medium
2140,frizz,5.03,1.8,0.94,medium
5984,twits,5.03,1.61,0.95,medium
3117,lapps,5.03,2.59,0.84,medium
3133,latch,5.03,3.11,0.78,medium
2229,gauze,5.03,1.66,0.93,medium
6467,yolks,5.03,1.58,0.85,medium
4788,rusks,5.03,2.24,0.97,medium
1638,ducky,5.03,1.71,0.9,medium
3343,louts,5.03,1.75,0.9,medium
350,azana,5.03,1.91,0.97,medium
5264,soars,5.03,3.45,0.9,medium
2174,furor,5.03,1.7,0.9,medium
996,chime,5.03,1.67,0.93,medium
5566,swizz,5.04,1.49,0.98,medium
2316,glows,5.04,2.33,0.93,medium
5913,troys,5.04,2.84,0.85,medium
1102,clued,5.04,2.25,0.89,medium
1108,clxii,5.04,1.99,0.93,medium
3802,navvy,5.04,2.83,0.96,medium
5959,turps,5.04,2.0,0.83,medium
4439,putty,5.04,2.32,0.9,medium
953,chads,5.04,1.57,0.87,medium
3029,kitty,5.04,3.55,0.85,medium
3745,muses,5.04,3.89,0.87,medium
905,carla,5.04,1.75,0.96,medium
2678,hooky,5.04,2.31,0.88,medium
4279,pming,5.04,2.15,0.85,medium
6417,xenon,5.04,1.7,0.96,medium
1573,dowdy,5.04,2.26,0.9,medium
4895,scats,5.04,2.03,0.81,medium
3355,lubes,5.04,2.32,0.85,medium
383,balky,5.04,1.36,0.92,medium
386,balms,5.04,2.87,0.94,medium
1682,dykes,5.04,1.72,0.88,medium
6336,winch,5.04,1.69,0.89,medium
5495,stuns,5.04,1.72,0.89,medium
1693,eased,5.04,3.58,0.88,medium
3419,magma,5.05,1.3,0.93,medium
399,barbs,5.05,7.58,0.86,medium
5662,teaks,5.05,2.35,0.92,medium
1393,dears,5.05,14.91,0.77,medium
4097,paste,5.05,2.4,0.84,medium
5684,tenet,5.05,1.71,0.94,medium
2724,hunch,5.05,3.27,0.93,medium
3504,mavis,5.05,2.56,0.85,medium
5526,surfs,5.05,1.8,0.87,medium
4460,quays,5.05,1.91,0.91,medium
2908,jinni,5.05,7.52,0.94,medium
2881,jello,5.05,2.79,0.94,medium
5267,socks,5.05,8.24,0.82,medium
4164,perky,5.05,1.5,0.96,medium
5933,tubes,5.05,3.34,0.9,medium
436,bauds,5.05,1.92,0.92,medium
641,bolus,5.05,2.72,0.84,medium
1483,dimer,5.05,2.1,0.85,medium
5186,slobs,5.05,2.05,0.91,medium
1983,finch,5.05,2.33,0.91,medium
5964,tutus,5.05,2.18,0.9,medium
5391,squab,5.05,1.5,0.94,medium
1142,coley,5.05,1.93,0.91,medium
1563,doter,5.05,2.86,0.82,medium
1206,coups,5.05,1.74,0.9,medium
2464,gunny,5.05,2.28,0.88,medium
5135,skier,5.06,2.68,0.8,medium
1110,clxix,5.06,2.7,0.93,medium
4991,shads,5.06,2.89,0.86,medium
845,cadge,5.06,1.92,0.91,medium
384,balls,5.06,6.81,0.89,medium
3456,manky,5.06,1.66,0.94,medium
2499,hakka,5.06,1.57,0.94,medium
1264,crier,5.06,6.02,0.95,medium
4588,regex,5.06,1.16,0.97,medium
829,byers,5.06,2.46,0.82,medium
2816,ionic,5.06,1.81,0.96,medium
738,brill,5.06,1.9,0.86,medium
1357,danny,5.06,1.65,0.9,medium
4224,pipes,5.06,11.1,0.85,medium
3722,mucky,5.06,2.77,0.87,medium
3472,maria,5.06,3.11,0.91,medium
3442,mamet,5.06,8.39,0.99,medium
6169,volvo,5.06,1.78,0.94,medium
4292,poled,5.06,2.92,0.87,medium
2355,gooey,5.06,1.92,0.93,medium
5900,tripe,5.06,1.71,0.85,medium
4375,profs,5.06,1.63,0.86,medium
1914,fauns,5.06,2.38,0.93,medium
3360,lucks,5.07,1.93,0.81,medium
5496,stunt,5.07,1.54,0.87,medium
5893,trier,5.07,1.27,0.91,medium
1048,clack,5.07,3.25,0.94,medium
1842,evert,5.07,1.56,0.96,medium
1855,execs,5.07,1.43,0.86,medium
1413,deems,5.07,1.16,0.88,medium
941,ceder,5.07,15.93,0.87,medium
1302,cults,5.07,1.76,0.86,medium
1262,crick,5.07,1.35,0.9,medium
4475,quins,5.07,2.8,0.91,medium
1059,clare,5.07,1.59,0.84,medium
1482,dilly,5.07,1.82,0.88,medium
1979,films,5.07,7.33,0.86,medium
1387,dding,5.07,1.53,0.91,medium
2954,jumpy,5.07,2.28,0.9,medium
852,cagey,5.07,1.72,0.96,medium
3416,mafia,5.07,1.52,0.92,medium
4016,ouzos,5.07,3.24,0.9,medium
627,boers,5.08,2.56,0.82,medium
3825,nevus,5.08,1.54,0.87,medium
2301,glaze,5.08,3.16,0.89,medium
358,baccy,5.08,1.41,0.87,medium
1529,doggy,5.08,2.23,0.94,medium
3450,manga,5.08,2.04,0.95,medium
2387,grans,5.08,1.66,0.84,medium
5591,tacky,5.08,2.21,0.87,medium
52,adele,5.08,1.69,0.91,medium
2226,gauls,5.08,1.9,0.9,medium
626,bodge,5.08,2.04,0.85,medium
4365,primp,5.08,1.57,0.9,medium
5454,stint,5.08,1.53,0.97,medium
2855,jamal,5.08,1.81,0.89,medium
5087,sifts,5.08,1.49,0.91,medium
875,candy,5.08,2.14,0.83,medium
792,bungs,5.08,2.69,0.92,medium
5668,teats,5.08,6.58,0.86,medium
2728,hurls,5.08,2.99,0.87,medium
2712,huffy,5.08,1.86,0.88,medium
826,butty,5.08,2.11,0.84,medium
377,balds,5.08,1.95,0.9,medium
542,bilks,5.08,1.54,0.89,medium
4988,sexes,5.08,6.71,0.96,medium
6376,woozy,5.08,1.8,0.87,medium
6217,wanly,5.08,4.9,0.86,medium
6237,waves,5.08,14.0,0.78,medium
4894,scary,5.08,1.71,0.88,medium
4909,scots,5.08,1.92,0.88,medium
91,agnes,5.09,1.65,0.81,medium
3364,luger,5.09,1.46,0.86,medium
4856,sasha,5.09,1.93,0.91,medium
4766,ruffs,5.09,2.3,0.91,medium
4562,reams,5.09,1.52,0.95,medium
771,buddy,5.09,1.8,0.87,medium
440,bawls,5.09,2.09,0.89,medium
6374,woofs,5.09,1.7,0.87,medium
915,carts,5.09,5.55,0.82,medium
5265,soave,5.09,1.41,0.9,medium
5370,spook,5.09,1.46,0.92,medium
1557,dorks,5.09,1.44,0.94,medium
4288,poker,5.09,2.6,0.78,medium
2335,goers,5.09,1.76,0.87,medium
4629,reyes,5.09,2.26,0.91,medium
2029,flees,5.09,1.27,0.93,medium
5595,tagus,5.09,1.71,0.91,medium
6494,zilch,5.09,1.69,0.92,medium
4296,polls,5.09,68.72,0.87,medium
2533,hasps,5.1,1.7,0.91,medium
6428,xxxiv,5.1,2.12,0.94,medium
4058,paler,5.1,3.13,0.88,medium
1753,elmer,5.1,3.01,0.87,medium
4996,shaka,5.1,2.01,0.86,medium
4268,ploys,5.1,3.41,0.84,medium
2074,foggy,5.1,3.0,0.93,medium
4216,pinny,5.1,3.21,0.84,medium
913,carps,5.1,1.77,0.9,medium
2651,hokey,5.1,2.23,0.91,medium
6445,yawls,5.1,1.6,0.87,medium
1257,cress,5.1,1.35,0.94,medium
917,cased,5.1,2.73,0.83,medium
464,beefs,5.1,2.07,0.9,medium
2467,gurus,5.1,2.77,0.87,medium
2471,gusts,5.1,2.76,0.85,medium
5008,shard,5.1,1.85,0.92,medium
4778,runes,5.1,2.34,0.9,medium
